totalTimeinminsoFar, realtimeSinceStartup, Total Time Stopped, Total Distance Travelled, Avg Speed, Speed Limit, Total Serious Collision Count,Total Vehicle-Vehicle Collision Count,Total Non-Vehicle Collision Count, Non-Collision Destroyed, No. Of Stops Passed Through, Avg Time in speed0-5mph,Avg Time in speed5-10mph,Avg Time in speed10-15mph,Avg Time in speed15-20mph, Avg Time in speed20-25mph, Avg Time in speed25-30mph, Avg Time in speed30-35mph
0.3156666,29.61177, 0.3156918,5.116973, 0, 252.5, 1,0,12,0,0,0.3156918, 0, 0,0, 0, 0, 0
0.387,33.8895, 0.3870718,0.2541802, 0, 252.5, 1,0,1,0,0,0.3870718, 0, 0,0, 0, 0, 0
0.434,36.77886, 0.4323724,24.71347, 0, 252.5, 1,0,1,0,0,0.4323724, 0, 0,0, 0, 0, 0
0.4763333,39.27747, 0.3145102,126.9439, 0.0374996, 252.5, 1,0,3,0,0,0.3233901, 0.008607463, 0.006697908,0.006483916, 0.007220316, 0.007016809, 0.006890406
0.5036666,40.91463, 0.5038047,3.508669, 0, 252.5, 1,0,2,0,0,0.5038047, 0, 0,0, 0, 0, 0
0.505,40.99384, 0.2630476,151.5284, 0.04116602, 252.5, 1,2,4,0,0,0.3011074, 0.02504894, 0.01975231,0.009807336, 0.01020191, 0.01091708, 0.01230852
0.587,45.9184, 0.587306,0.4827966, 0, 252.5, 1,0,2,0,0,0.587306, 0, 0,0, 0, 0, 0
0.6263333,48.27502, 0.5005028,87.72223, 0.01933434, 252.5, 1,0,1,0,0,0.5059347, 0.007019332, 0.006736169,0.006333313, 0.006452532, 0.006890939, 0.006616377
0.6363333,48.88713, 0.4601632,103.9201, 0.02232757, 252.5, 1,0,7,0,1,0.4718043, 0.01668848, 0.01117356,0.009170198, 0.01464551, 0.008611277, 0.006890406
0.6613333,50.37582, 0.5008337,108.2797, 0.02278057, 252.5, 1,0,2,0,0,0.5185525, 0.01266058, 0.008467096,0.00717399, 0.00748993, 0.007807643, 0.007770934
0.6683333,50.80134, 0.3985415,191.3199, 0.03963989, 252.5, 1,3,0,0,0,0.4136501, 0.0143421, 0.01443207,0.01469846, 0.01536141, 0.01563426, 0.01597442
0.6753333,51.21387, 0.5006272,117.2689, 0.02436766, 252.5, 1,0,3,0,0,0.5098006, 0.01378604, 0.01373355,0.01527479, 0.00748993, 0.007807643, 0.007770934
0.6996667,52.67575, 0.5087101,149.0653, 0.02925276, 252.5, 1,0,2,0,1,0.5269772, 0.006990286, 0.007291262,0.007392522, 0.007082456, 0.007826855, 0.007712541
0.7229999,54.07809, 0.7224392,0.2523138, 2.522568E-05, 252.5, 1,0,1,0,0,0.7231962, 0, 0,0, 0, 0, 0
0.7243333,54.15799, 0.5004776,234.9593, 0.04516606, 252.5, 1,0,1,0,1,0.5139149, 0.01431055, 0.006697908,0.006483916, 0.006664901, 0.007572224, 0.006890406
0.732,54.62011, 0.5006635,207.6035, 0.03929817, 252.5, 1,0,2,0,1,0.509101, 0.006990286, 0.007291262,0.01059339, 0.02700534, 0.008049061, 0.007712541
0.738,54.97778, 0.5005075,197.3046, 0.03694253, 252.5, 1,0,2,0,2,0.5132469, 0.009373921, 0.007074168,0.006483916, 0.006664901, 0.007572224, 0.006890406
0.753,55.87817, 0.7533049,0.4429603, 0, 252.5, 1,0,1,0,0,0.7533049, 0, 0,0, 0, 0, 0
0.7533333,55.89324, 0.7093784,6.403655, 0.0009261621, 252.5, 1,0,3,0,0,0.7269211, 0.01197284, 0.008905892,0.005646691, 0, 0, 0
0.767,56.71241, 0.5112959,188.5542, 0.03344053, 252.5, 1,0,2,0,0,0.520582, 0.009279566, 0.009070591,0.007637111, 0.007226274, 0.007322929, 0.007330764
0.771,56.95686, 0.5008734,232.5882, 0.04161789, 252.5, 1,0,3,0,0,0.5104145, 0.007289373, 0.006655515,0.02835202, 0.03065471, 0.01553256, 0.01087126
0.7746667,57.1896, 0.4799884,127.3028, 0.02285579, 252.5, 1,0,6,0,0,0.5427468, 0.03339148, 0.04926798,0.03058499, 0.01543673, 0.007872459, 0.007257342
0.7876666,57.95276, 0.5007358,149.4038, 0.02658559, 252.5, 1,0,1,0,2,0.5124766, 0.02152473, 0.03055479,0.03249273, 0.03085197, 0.02985913, 0.01962705
0.79,58.09793, 0.5008734,156.8015, 0.02773486, 252.5, 1,0,1,0,2,0.5119778, 0.01622476, 0.02224083,0.02864649, 0.03295377, 0.0372825, 0.02140562
0.808,59.18064, 0.5286117,206.7139, 0.03457619, 252.5, 1,0,7,0,1,0.5738869, 0.01007333, 0.008331398,0.008520502, 0.007569191, 0.008352485, 0.008346432
0.812,59.41387, 0.6016722,102.5341, 0.01730836, 252.5, 1,0,4,0,0,0.6242667, 0.01362352, 0.01370705,0.01380621, 0.01450847, 0.0291994, 0.01748148
0.8166667,59.69559, 0.5071266,164.8313, 0.02784221, 252.5, 1,0,1,0,0,0.536446, 0.02840198, 0.02435874,0.02241663, 0.02139918, 0.020774, 0.0211535
0.8273333,60.33929, 0.2612936,410.1621, 0.07016755, 252.5, 1,0,4,0,3,0.294116, 0.01383141, 0.01863273,0.03272013, 0.05093021, 0.04926033, 0.03356439
0.8356667,60.8387, 0.5093441,174.9718, 0.02911801, 252.5, 1,0,2,0,0,0.5359484, 0.03010101, 0.02508065,0.02260131, 0.02324691, 0.02449017, 0.02347979
0.849,61.63822, 0.5007559,312.6945, 0.05087085, 252.5, 1,0,4,0,0,0.5167968, 0.02680185, 0.01706215,0.01728181, 0.01671179, 0.01660197, 0.01702023
0.8503333,61.71832, 0.5007702,315.3837, 0.05206866, 252.5, 1,0,4,0,1,0.5089381, 0.007875394, 0.009611359,0.01588054, 0.01652598, 0.01788336, 0.01850066
0.8663333,62.67645, 0.2529041,502.7534, 0.08325046, 252.5, 1,0,3,0,3,0.2740808, 0.01823678, 0.01947433,0.02114696, 0.01924545, 0.0172183, 0.02943868
0.882,63.62142, 0.5068219,206.9901, 0.0331613, 252.5, 1,0,2,0,2,0.5238708, 0.0143421, 0.01443207,0.01469846, 0.03518483, 0.06557576, 0.05751864
0.9186667,65.8155, 0.9189289,0.3311507, 0, 252.5, 1,0,1,0,0,0.9189289, 0, 0,0, 0, 0, 0
0.958,68.17104, 0.6116325,223.5379, 0.03277683, 252.5, 1,0,4,0,0,0.6314843, 0.01497431, 0.01443207,0.01469846, 0.01536141, 0.01563426, 0.01682674
0.9596666,68.2742, 0.5026368,384.2883, 0.05651647, 252.5, 1,0,5,0,2,0.5237142, 0.01719748, 0.02723846,0.01974346, 0.02454675, 0.01874268, 0.01863448
0.9913333,70.1814, 0.5040419,423.9883, 0.05990544, 252.5, 1,0,7,0,2,0.5295953, 0.02761031, 0.02123484,0.02238317, 0.03930227, 0.01719159, 0.01463014
0.9946667,70.37234, 0.5035374,471.8329, 0.06803601, 252.5, 1,0,6,0,1,0.5270295, 0.02692855, 0.02830025,0.01712267, 0.0142832, 0.01785358, 0.01584034
1,70.70766, 1.000277,0.1539117, 8.456868E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.70869, 1.000277,0.1130293, 8.447537E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.7091, 1.000277,0.1030196, 8.446703E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.70932, 1.000277,0.1281307, 9.285927E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.70947, 1.000277,0.1266721, 9.286289E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.70958, 1.000277,0.1103488, 8.453206E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.70966, 1.000277,0.1152037, 8.02607E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.70985, 1.000277,0.1562153, 9.286246E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.71002, 1.000277,0.1677654, 8.038984E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.71013, 1.000277,0.1895221, 1.43257E-05, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.7103, 1.000277,0.1776289, 8.437315E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.71041, 1.000277,0.1542313, 1.352983E-05, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.71058, 1.000277,0.149724, 8.437851E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.71066, 1.000277,0.1842818, 1.35318E-05, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.71075, 1.000277,0.1538703, 9.226792E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.71091, 1.000277,0.1590274, 8.456995E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.71106, 1.000277,0.131147, 8.450095E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.71115, 1.000277,0.1817773, 1.432621E-05, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.71127, 1.000277,0.1611113, 9.227365E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.71138, 1.000277,0.1608429, 1.353026E-05, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1,70.71208, 1.000277,0.08829392, 7.751227E-06, 252.5, 0,0,0,1,0,1.000277, 0, 0,0, 0, 0, 0
1.005333,71.01745, 1.001149,0.2359157, 1.024086E-05, 252.5, 0,0,0,1,0,1.005557, 0, 0,0, 0, 0, 0
1.009,71.23808, 1.000713,0.4827693, 2.618064E-05, 252.5, 0,0,0,1,0,1.009134, 0, 0,0, 0, 0, 0
1.010667,71.33772, 1.000237,0.7233307, 3.257165E-05, 252.5, 0,0,0,1,0,1.010404, 0.0003774229, 0,0, 0, 0, 0
1.012667,71.45468, 1.000168,0.8618536, 4.70919E-05, 252.5, 0,0,0,1,0,1.009514, 0.0032118, 0,0, 0, 0, 0
1.016667,71.6944, 1.000446,0.8823864, 6.457142E-05, 252.5, 0,0,0,1,0,1.016828, 0, 0,0, 0, 0, 0
1.022,72.0181, 1.000265,2.524115, 0.0001919322, 252.5, 0,0,0,1,0,1.007737, 0.009597082, 0.00489719,0, 0, 0, 0
1.022333,72.03091, 1.000188,2.44125, 0.0001874535, 252.5, 0,0,0,1,0,1.008236, 0.01001023, 0.004210374,0, 0, 0, 0
1.023333,72.09517, 1.000114,1.400978, 0.0001183051, 252.5, 0,0,0,1,0,1.017826, 0.005607729, 0,0, 0, 0, 0
1.023333,72.09563, 1.000114,2.560205, 0.0002005715, 252.5, 0,0,0,1,0,1.009152, 0.009305845, 0.004975703,0, 0, 0, 0
1.023667,72.11337, 1.000243,2.99015, 0.0002329973, 252.5, 0,0,0,1,0,1.007191, 0.009149614, 0.007384724,0, 0, 0, 0
1.023667,72.11376, 1.000243,2.535197, 0.0002027234, 252.5, 0,0,0,1,0,1.009444, 0.009998724, 0.004282824,0, 0, 0, 0
1.025667,72.23813, 1.000378,3.089092, 0.000264975, 252.5, 0,0,0,1,0,1.008915, 0.009583384, 0.007315329,0, 0, 0, 0
1.028667,72.41328, 0.5005932,383.84, 0.05353, 252.5, 1,0,2,0,1,0.5150176, 0.01387974, 0.01370705,0.01380621, 0.01450847, 0.031327, 0.06814534
1.031667,72.6045, 1.000396,2.57244, 0.0002711935, 252.5, 0,0,0,1,0,1.01749, 0.0143421, 0,0, 0, 0, 0
1.032,72.6189, 1.000473,4.991144, 0.0005014036, 252.5, 0,0,0,1,0,1.008508, 0.009150816, 0.008905892,0.005646691, 0, 0, 0
1.034667,72.78709, 1.000468,5.625847, 0.0006069232, 252.5, 0,0,0,1,0,1.009224, 0.009078573, 0.009528553,0.007129588, 0, 0, 0
1.035333,72.82516, 1.000203,5.90794, 0.0006451596, 252.5, 0,0,0,1,0,1.008832, 0.009114389, 0.009021963,0.008542642, 0, 0, 0
1.035333,72.8255, 1.000203,5.909848, 0.0006449161, 252.5, 0,0,0,1,0,1.008832, 0.009288037, 0.008996921,0.008394036, 0, 0, 0
1.036,72.86212, 1.000449,5.917114, 0.0006493747, 252.5, 0,0,0,1,0,1.009695, 0.009037747, 0.009591443,0.00786728, 0, 0, 0
1.038667,73.01422, 1.000133,6.820134, 0.0007703642, 252.5, 0,0,0,1,0,1.009603, 0.008918065, 0.009397176,0.009288395, 0.001555671, 0, 0
1.067,74.71889, 1.000328,18.47481, 0.002419321, 252.5, 0,0,0,1,0,1.009984, 0.01038727, 0.0108139,0.01017281, 0.01011569, 0.009498152, 0.006356146
1.074667,75.17062, 1.000232,27.77443, 0.003802059, 252.5, 0,1,0,1,0,1.01191, 0.006832269, 0.006697908,0.006483916, 0.006664901, 0.01034561, 0.009537814
1.087,75.91055, 1.000272,19.47377, 0.002625742, 252.5, 0,0,0,1,0,1.016401, 0.01633999, 0.01563473,0.01638606, 0.0173746, 0.004892745, 0
1.103667,76.92654, 1.002108,50.10734, 0.006428049, 252.5, 0,2,1,1,0,1.018761, 0.007410702, 0.006697908,0.006483916, 0.006664901, 0.007572224, 0.006890406
1.131333,78.57764, 0.8434398,309.6031, 0.03840856, 252.5, 1,0,7,0,0,0.86163, 0.01109436, 0.01002862,0.00717399, 0.00748993, 0.007661977, 0.0079166
1.143,79.27406, 1.00475,85.6985, 0.01074782, 252.5, 0,1,0,1,0,1.023177, 0.008493916, 0.007564772,0.00717399, 0.00748993, 0.007807643, 0.007770934
1.145667,79.43625, 1.104954,4.473029, 0.0004506958, 252.5, 0,0,1,1,0,1.123016, 0.01343945, 0.009501521,0, 0, 0, 0
1.146667,79.494, 1.000164,81.84538, 0.01008744, 252.5, 0,1,1,1,0,1.009471, 0.01498067, 0.01353611,0.009674885, 0.009502624, 0.009546629, 0.009690852
1.148667,79.61815, 1.098252,7.174473, 0.0007597453, 252.5, 0,0,3,1,0,1.117966, 0.01291786, 0.008948643,0.00915374, 0, 0, 0
1.150667,79.73431, 1.000342,86.50694, 0.01059237, 252.5, 0,0,2,1,1,1.012653, 0.008450901, 0.0100553,0.008609314, 0.00748993, 0.009825948, 0.01016172
1.157,80.11856, 1.089979,14.43197, 0.001733395, 252.5, 0,0,1,1,0,1.105757, 0.0120547, 0.01199897,0.01108977, 0.01184682, 0.004576675, 0
1.161333,80.37805, 1.00058,118.2573, 0.01457112, 252.5, 0,0,4,1,0,1.009209, 0.009820773, 0.01668073,0.006483916, 0.006664901, 0.007572224, 0.006890406
1.162667,80.45703, 1.000487,101.8767, 0.01254846, 252.5, 0,0,1,1,1,1.012219, 0.01141759, 0.006655515,0.007129588, 0.00707184, 0.007322929, 0.007330764
1.163333,80.49613, 1.122241,5.846652, 0.0005614397, 252.5, 0,0,2,1,0,1.138739, 0.008958911, 0.009273518,0.006483916, 0, 0, 0
1.179,81.43594, 0.5052491,555.5211, 0.06873341, 252.5, 1,0,13,0,2,0.5219086, 0.02412277, 0.02164144,0.05321417, 0.0387006, 0.05364711, 0.05196843
1.184667,81.77721, 0.5162462,471.5496, 0.05761693, 252.5, 1,0,2,0,1,0.5467989, 0.02567951, 0.02408947,0.03727556, 0.05505722, 0.09133492, 0.05484719
1.196667,82.50404, 1.065542,75.76894, 0.008889844, 252.5, 0,3,0,1,0,1.079001, 0.009315626, 0.009008094,0.00938999, 0.009502476, 0.01006611, 0.007565139
1.200667,82.73602, 1.002376,185.4935, 0.02171296, 252.5, 0,1,1,1,0,1.016982, 0.01153356, 0.006655515,0.007129588, 0.00707184, 0.007322929, 0.007330764
1.201,82.75313, 1.000304,166.0595, 0.0195833, 252.5, 0,1,0,1,0,1.009792, 0.009868946, 0.009109633,0.009371744, 0.01175651, 0.01421152, 0.008280326
1.201667,82.79609, 1.000146,97.10437, 0.01145791, 252.5, 0,0,1,1,0,1.017179, 0.01766953, 0.01443207,0.01469846, 0.01585267, 0.01912777, 0.01946374
1.206667,83.10361, 1.000708,113.5519, 0.0135779, 252.5, 0,0,1,1,1,1.020052, 0.0218975, 0.02287087,0.009127993, 0.009502624, 0.01239113, 0.01399
1.209333,83.2575, 1.000438,166.3903, 0.01947098, 252.5, 0,0,1,1,2,1.010213, 0.009496155, 0.006736169,0.006333313, 0.006452532, 0.006890939, 0.006616377
1.217,83.71029, 1.004668,91.1296, 0.01072502, 252.5, 0,0,2,1,0,1.035167, 0.02638734, 0.01637742,0.01822969, 0.01650724, 0.01452744, 0.01422192
1.217333,83.73131, 1.072106,81.76893, 0.009436077, 252.5, 0,1,0,1,1,1.08855, 0.008066106, 0.007291262,0.007392522, 0.007082456, 0.01090512, 0.01051797
1.221667,83.99588, 1.053305,90.2845, 0.01064844, 252.5, 0,1,0,1,0,1.080224, 0.01907057, 0.01667822,0.01044445, 0.007351371, 0.007521526, 0.007257342
1.228,84.3778, 1.005622,177.8557, 0.02055658, 252.5, 0,0,4,1,1,1.019928, 0.01189857, 0.00722093,0.006333313, 0.006452532, 0.006890939, 0.006616377
1.230667,84.53194, 1.176693,8.476783, 0.0008516986, 252.5, 0,0,2,1,0,1.198213, 0.01016977, 0.009507295,0.009924239, 0.003077764, 0, 0
1.246333,85.47604, 1.220008,3.175296, 0.0002197661, 252.5, 0,1,1,1,0,1.230084, 0.009149614, 0.007384724,0, 0, 0, 0
1.247667,85.55135, 1.003795,129.9649, 0.01478169, 252.5, 0,1,0,1,0,1.031236, 0.02597069, 0.02360031,0.0249438, 0.0229254, 0.009441721, 0.009406572
1.264333,86.55554, 1.00218,177.6975, 0.01966625, 252.5, 0,3,0,1,1,1.012716, 0.009472175, 0.01877179,0.01875147, 0.01456261, 0.01562996, 0.01753872
1.273667,87.11103, 1.273881,2.432846, 0, 252.5, 1,0,2,0,0,1.273881, 0, 0,0, 0, 0, 0
1.275667,87.23466, 1.072878,85.797, 0.009492005, 252.5, 0,1,4,1,0,1.148313, 0.01831306, 0.01045489,0.006811862, 0.007351371, 0.007521526, 0.007257342
1.284,87.73658, 1.000551,341.2051, 0.03749418, 252.5, 0,0,5,1,0,1.015606, 0.009221593, 0.006973242,0.006811862, 0.007351371, 0.007521526, 0.007257342
1.289667,88.07198, 1.009771,179.7625, 0.01959191, 252.5, 0,2,1,1,0,1.034691, 0.0253791, 0.01443207,0.01469846, 0.01536141, 0.01563426, 0.01597442
1.308,89.17714, 1.003836,197.5019, 0.02157215, 252.5, 0,0,5,1,0,1.025043, 0.01948666, 0.01650077,0.01827936, 0.01948765, 0.01667171, 0.01634996
1.309,89.23618, 1.00264,224.882, 0.02416882, 252.5, 0,1,3,1,0,1.022449, 0.02990797, 0.03016092,0.01791907, 0.01529634, 0.01429026, 0.0148695
1.323333,90.09562, 1.011052,159.687, 0.017081, 252.5, 0,3,5,1,1,1.033828, 0.0166298, 0.01628883,0.01692143, 0.0169115, 0.08834734, 0.01782997
1.367333,92.73281, 1.000432,336.7724, 0.03493284, 252.5, 0,0,2,1,2,1.008886, 0.009045482, 0.009509051,0.008225459, 0.02113259, 0.01686779, 0.01723384
1.368667,92.81789, 1.060602,185.0485, 0.01946464, 252.5, 0,0,6,1,1,1.083027, 0.02616122, 0.02168071,0.01548643, 0.0280932, 0.02703951, 0.03602515
1.369,92.83701, 1.274713,17.74978, 0.001902074, 252.5, 1,0,4,0,0,1.303677, 0.01608744, 0.01662673,0.01752427, 0.01520861, 0, 0
1.422,96.01103, 1.013041,151.1408, 0.0148453, 252.5, 0,1,0,1,1,1.091486, 0.05736089, 0.03021318,0.02973919, 0.03494062, 0.04297031, 0.03183074
1.436667,96.89213, 1.000924,414.2008, 0.04111505, 252.5, 0,0,8,1,2,1.018084, 0.01744262, 0.01630012,0.01723077, 0.01991271, 0.0249247, 0.01587029
1.459333,98.25394, 0.981393,282.5429, 0.02702983, 252.5, 1,0,8,0,1,1.015475, 0.01915747, 0.03443673,0.02849554, 0.05626959, 0.04720901, 0.06445459
1.464,98.5364, 1.157204,248.3818, 0.02355064, 252.5, 0,0,7,1,0,1.16822, 0.01520702, 0.02171595,0.0173665, 0.02859204, 0.0312484, 0.01808811
1.494,100.3316, 1.269361,67.48751, 0.006221899, 252.5, 0,5,0,1,0,1.295141, 0.03765688, 0.03304213,0.03744393, 0.03089338, 0.02640297, 0.0132025
1.517,101.7158, 1.514083,0.3521169, 2.241471E-05, 252.5, 0,0,1,1,0,1.517299, 0, 0,0, 0, 0, 0
1.524667,102.1734, 1.109057,234.0997, 0.02172307, 252.5, 1,0,3,0,1,1.152867, 0.03177391, 0.02415162,0.01380621, 0.02237509, 0.0315308, 0.03460181
1.565667,104.6335, 1.000309,734.8887, 0.06588782, 252.5, 0,0,5,1,1,1.00953, 0.01848449, 0.01664676,0.01117179, 0.01266246, 0.01956035, 0.04412616
1.573,105.0749, 1.132602,328.2921, 0.0290983, 252.5, 1,0,6,0,2,1.149986, 0.01769407, 0.01686016,0.01884184, 0.02131751, 0.02809457, 0.02795225
1.586667,105.8951, 1.586945,11.83801, 0, 252.5, 1,0,6,0,0,1.586945, 0, 0,0, 0, 0, 0
1.591333,106.1724, 1.328419,306.919, 0.02607633, 252.5, 0,0,1,1,0,1.344551, 0.01249859, 0.007526617,0.007462211, 0.007737246, 0.007810249, 0.007330764
1.608333,107.2028, 1.488762,29.02471, 0.002598757, 252.5, 0,2,1,1,0,1.512231, 0.02467972, 0.01731314,0.01590879, 0.01633414, 0.01815956, 0.003977037
1.627667,108.3574, 1.003646,537.2817, 0.04657413, 252.5, 0,0,3,1,1,1.035882, 0.0381762, 0.0282288,0.02723213, 0.02828362, 0.02828328, 0.02801989
1.650333,109.7173, 1.506656,52.79041, 0.004553751, 252.5, 0,2,0,1,0,1.524783, 0.01666204, 0.01698359,0.01708608, 0.016799, 0.01684839, 0.01166355
1.668667,110.8138, 1.434289,110.7433, 0.009163593, 252.5, 0,0,10,1,1,1.45621, 0.01768896, 0.01822205,0.01396008, 0.02456052, 0.03460487, 0.01855686
1.67,110.8934, 1.435909,106.6036, 0.008869068, 252.5, 0,0,9,1,1,1.457397, 0.01693192, 0.01752893,0.01525637, 0.01450847, 0.03302365, 0.03215599
1.706,113.0567, 0.8562405,474.6258, 0.03924029, 252.5, 1,0,15,0,2,0.9734889, 0.06926144, 0.06164631,0.04985141, 0.02806792, 0.05354597, 0.06189183
1.725,114.1904, 1.452474,169.0659, 0.01410506, 252.5, 1,0,5,0,0,1.482304, 0.0175683, 0.01542267,0.01566918, 0.01794858, 0.0166502, 0.0165086
1.728,114.3766, 1.009755,563.1685, 0.0457937, 252.5, 0,0,9,1,2,1.04345, 0.03740463, 0.03888001,0.04204961, 0.0498162, 0.06695648, 0.04614955
1.767667,116.7512, 0.7857339,951.8022, 0.07925326, 252.5, 1,0,7,0,3,0.8284343, 0.03413751, 0.02842449,0.02356311, 0.02766416, 0.05137162, 0.06016643
1.779667,117.4708, 1.125107,500.0861, 0.03997924, 252.5, 0,0,3,1,2,1.158431, 0.03304167, 0.02916512,0.02802911, 0.04714404, 0.03228042, 0.06272551
1.79,118.0949, 1.503847,151.4954, 0.01142056, 252.5, 0,0,4,1,1,1.544708, 0.03145864, 0.01602865,0.01380621, 0.01450847, 0.01452744, 0.01422192
1.794,118.3307, 1.794218,0.4112079, 0, 252.5, 1,0,2,0,0,1.794218, 0, 0,0, 0, 0, 0
0.3196667,28.63869, 0.3197924,5.125705, 0, 252.5, 1,0,12,0,0,0.3197924, 0, 0,0, 0, 0, 0
0.384,32.49898, 0.1824297,85.50051, 0.03133639, 252.5, 1,0,10,0,1,0.2386401, 0.02604768, 0.00962228,0.007074736, 0.007359723, 0.008239043, 0.01293095
0.3863333,32.63912, 0.3865758,34.18378, 0, 252.5, 1,0,3,0,0,0.3865758, 0, 0,0, 0, 0, 0
0.3876667,32.7159, 0.3877332,0.2946004, 0, 252.5, 1,0,1,0,0,0.3877332, 0, 0,0, 0, 0, 0
0.5036666,39.67545, 0.5037509,3.519743, 0, 252.5, 1,0,2,0,0,0.5037509, 0, 0,0, 0, 0, 0
0.525,40.96122, 0.525276,10.43143, 0, 252.5, 1,0,4,0,0,0.525276, 0, 0,0, 0, 0, 0
0.5343333,41.5214, 0.3886489,105.8121, 0.02815996, 252.5, 1,0,5,0,0,0.3978395, 0.006635849, 0.006567619,0.006742035, 0.006731029, 0.007258973, 0.007065882
0.552,42.58136, 0.3142768,204.852, 0.05302798, 252.5, 1,0,4,0,1,0.3216394, 0.01064011, 0.009268429,0.00905336, 0.007224313, 0.01059249, 0.01004074
0.587,44.6834, 0.5873112,0.4813332, 0, 252.5, 1,0,2,0,0,0.5873112, 0, 0,0, 0, 0, 0
0.6263333,47.03747, 0.5006244,87.73712, 0.02000117, 252.5, 1,0,1,0,0,0.5064278, 0.006613364, 0.006598409,0.006217875, 0.006874012, 0.006627409, 0.007069243
0.647,48.28299, 0.5008729,95.88773, 0.02135224, 252.5, 1,0,2,0,0,0.5096859, 0.007521273, 0.007517539,0.007385947, 0.008364455, 0.01589146, 0.01521225
0.6613333,49.13927, 0.5006837,108.2976, 0.02366694, 252.5, 1,0,2,0,0,0.5187659, 0.01223254, 0.008550628,0.007385947, 0.007334776, 0.007894853, 0.007774999
0.6753333,49.98135, 0.5006334,117.2934, 0.0251492, 252.5, 1,0,3,0,0,0.5100451, 0.01330794, 0.01422253,0.01549915, 0.007334776, 0.007894853, 0.007774999
0.6946667,51.13708, 0.5023358,155.4418, 0.03241286, 252.5, 1,0,1,0,0,0.5126431, 0.006972868, 0.0069027,0.006900036, 0.007503394, 0.007476665, 0.00721147
0.742,53.98197, 0.5006937,222.0209, 0.04317304, 252.5, 1,0,2,0,0,0.5081588, 0.00669959, 0.009203927,0.02900377, 0.01054279, 0.01013849, 0.009535397
0.767,55.47854, 0.7670693,1.277626, 0, 252.5, 1,0,3,0,0,0.7670693, 0, 0,0, 0, 0, 0
0.7766666,56.05893, 0.2506176,406.571, 0.07506206, 252.5, 1,0,6,0,2,0.2612413, 0.01453868, 0.03225545,0.0257145, 0.02233788, 0.02251095, 0.02651556
0.78,56.26214, 0.5060171,178.3198, 0.03314824, 252.5, 1,0,3,0,1,0.5211375, 0.0137709, 0.01438102,0.01733482, 0.01654764, 0.01812364, 0.028831
0.7876666,56.71651, 0.5006042,149.4021, 0.02752069, 252.5, 1,0,1,0,2,0.5126023, 0.02175474, 0.03014868,0.0319605, 0.03153794, 0.02947958, 0.01989284
0.8126667,58.2202, 0.5056376,173.3855, 0.03102058, 252.5, 1,0,3,0,2,0.5261791, 0.01456203, 0.01468795,0.01470729, 0.01547283, 0.03320597, 0.03810669
0.8166667,58.4596, 0.5068442,164.8198, 0.02927373, 252.5, 1,0,1,0,0,0.5365259, 0.02875971, 0.02364749,0.02279003, 0.02100554, 0.02107177, 0.02116423
0.832,59.37885, 0.3018359,290.3813, 0.05007733, 252.5, 1,0,7,0,2,0.335089, 0.03456793, 0.01869947,0.01872144, 0.02874717, 0.05580807, 0.08609686
0.8356667,59.60004, 0.5093586,174.9721, 0.0302979, 252.5, 1,0,2,0,0,0.5355914, 0.03068285, 0.02479778,0.02245439, 0.02315419, 0.02458889, 0.02374082
0.8403333,59.88104, 0.5008819,323.1923, 0.05568614, 252.5, 1,0,5,0,0,0.5094687, 0.007346359, 0.007328504,0.01026116, 0.009498699, 0.01450012, 0.02074815
0.8523333,60.59644, 0.4195479,403.9854, 0.0685741, 252.5, 1,0,2,0,1,0.4415256, 0.02323457, 0.01950375,0.01825797, 0.01733069, 0.01660065, 0.01547955
