totalTimeinminsoFar, realtimeSinceStartup, Total Time Stopped, Total Distance Travelled, Avg Speed, Speed Limit, Total Serious Collision Count,Total Vehicle-Vehicle Collision Count,Total Non-Vehicle Collision Count, Non-Collision Destroyed, No. Of Stops Passed Through, Avg Time in speed0-5mph,Avg Time in speed5-10mph,Avg Time in speed10-15mph,Avg Time in speed15-20mph, Avg Time in speed20-25mph, Avg Time in speed25-30mph, Avg Time in speed30-35mph
10.01671,610.9064, 10.01705,0.07377432, 0, 32.2981, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9065, 10.01705,0.1916393, 0, 29.13565, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9066, 10.01705,0.08674373, 0, 31.5653, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9067, 10.01705,0.08974481, 0, 26.16174, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9069, 10.01705,5.882193, 0, 24.96802, 0,0,3,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.907, 10.01705,1772067, 0, 29.45985, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9072, 10.01705,1771982, 0, 22.91283, 0,0,1,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9073, 10.01705,0.2083227, 0, 29.5509, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9074, 10.01705,0.378217, 0, 26.76494, 0,0,1,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9075, 10.01705,0.1065866, 0, 22.03693, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9077, 10.01705,0.101589, 0, 30.02806, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9078, 10.01705,0.1150551, 0, 22.70134, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9079, 10.01705,0.8374411, 0, 30.59937, 0,0,1,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.908, 10.01705,0.2580687, 0, 24.06583, 0,0,1,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9081, 10.01705,1772067, 0, 24.78063, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9083, 10.01705,0.06232283, 0, 26.87815, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9084, 10.01705,0.09681693, 0, 28.42176, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9086, 10.01705,0.1016291, 0, 24.74794, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9087, 10.01705,0.1033138, 0, 29.4639, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9088, 10.01705,0.08063047, 0, 28.16267, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9089, 10.01705,0.1032778, 0, 27.18639, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9091, 10.01705,1770785, 0, 29.52846, 0,0,1,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9092, 10.01705,0.0555237, 0, 27.18859, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9093, 10.01705,1772067, 0, 28.09654, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9094, 10.01705,0.1149335, 0, 27.72332, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9096, 10.01705,0.09496046, 0, 32.12595, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9097, 10.01705,0.09984571, 0, 30.04863, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9099, 10.01705,0.08673251, 0, 26.7705, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.91, 10.01705,0.09981069, 0, 25.87999, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9102, 10.01705,0.08971912, 0, 29.8702, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9103, 10.01705,0.0867268, 0, 29.8825, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9104, 10.01705,0.07375653, 0, 30.61717, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9105, 10.01705,0.07378635, 0, 27.01423, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9106, 10.01705,1772067, 0, 23.14548, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9108, 10.01705,0.08674271, 0, 31.83346, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9109, 10.01705,0.09705137, 0, 26.31252, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9111, 10.01705,0.05552178, 0, 29.13384, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9112, 10.01705,0.05552223, 0, 26.45502, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9113, 10.01705,0.05553377, 0, 25.39984, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9114, 10.01705,0.09166026, 0, 32.24453, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9116, 10.01705,0.05553852, 0, 21.60952, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9117, 10.01705,1772067, 0, 25.66014, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9119, 10.01705,0.2607101, 0, 32.30902, 0,0,1,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.912, 10.01705,0.09593028, 0, 26.25221, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9121, 10.01705,0.07375768, 0, 32.01752, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9123, 10.01705,0.2321956, 0, 29.52722, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9124, 10.01705,0.1914834, 0, 28.05906, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9125, 10.01705,0.08056048, 0, 23.92, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9127, 10.01705,0.1137944, 0, 26.83256, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9128, 10.01705,18.8214, 0, 29.5971, 0,0,1,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.913, 10.01705,0.08107197, 0, 25.66879, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9131, 10.01705,2.635035, 0, 27.7025, 0,0,10,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9132, 10.01705,0.07277818, 0, 27.11692, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9133, 10.01705,0.07379602, 0, 29.51204, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9135, 10.01705,1.977668, 0, 25.81752, 0,0,2,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9136, 10.01705,0.3287934, 0, 30.72959, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9138, 10.01705,0.06232763, 0, 31.78775, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9139, 10.01705,0.1124743, 0, 29.25497, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.914, 10.01705,0.08094028, 0, 27.83997, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9141, 10.01705,4.721957, 0, 26.29113, 0,0,12,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9143, 10.01705,0.1155174, 0, 29.83265, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9144, 10.01705,0.0998222, 0, 25.31314, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9146, 10.01705,0.412675, 0, 27.43853, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9147, 10.01705,14.48993, 0, 29.11102, 0,0,4,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9148, 10.01705,0.08061219, 0, 27.37746, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.915, 10.01705,0.08054438, 0, 27.93175, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
10.01671,610.9151, 10.01705,0.09979744, 0, 25.30393, 0,0,0,0,0,10.01705, 0, 0,0, 0, 0, 0
